rayon,l_all_inv,f_all_inv,f_nonextr_inv,l_nonextr_inv,oblast,year,employment,agriculture,production,retail,ppi
Qarqaraly,12985045.0,1017864.0,0.0,4650333.0,Qaraghandy,2024,,60858.1,43229.042,4358.2,107.627
Saran_city,8386733.0,4120755.0,,,Qaraghandy,2014,24.4,1523.8,21577.788,2947.9,104.5
Saran_city,3546981.0,3619308.0,212732.0,1578891.0,Qaraghandy,2015,25.9,1481.9,18004.7,3077.7,111.7
Saran_city,1618308.0,2684263.0,120716.0,1134428.0,Qaraghandy,2016,24.8,1491.3,21119.0,3628.8,120.3
Saran_city,2182725.0,5437080.0,672703.0,939997.0,Qaraghandy,2017,24.7,1907.7,24883.408,4055.8,107.8
Saran_city,1830849.0,38727526.0,31793029.0,820119.0,Qaraghandy,2018,24.5,1930.3,24991.32,4335.5,108.6
Saran_city,3620733.0,7909630.0,641403.0,891641.0,Qaraghandy,2019,24.1,2034.7120946518016,34981.6,4625.1,103.0
Saran_city,5037387.0,8011754.0,699301.0,1075530.0,Qaraghandy,2020,25.2,2436.46644996363,29472.0,5298.0,115.5
Saran_city,16032936.0,53329723.0,45421519.0,11917365.0,Qaraghandy,2021,24.7,3236.839014000108,40254.8,5336.9,135.1
Saran_city,30017693.0,84696634.0,74790704.0,14649199.0,Qaraghandy,2022,19.9,3695.3,73658.38,9300.2,98.325
Saran_city,24519330.0,87701023.0,87700377.0,3528408.0,Qaraghandy,2023,21.2,3450.9,186147.198,11949.8,97.7
Saran_city,81143713.0,26733266.0,26733220.0,10795777.0,Qaraghandy,2024,,2850.7,194614.536,8604.6,107.627
Satpayev_city,11996829.0,7203473.0,,,Qaraghandy,2014,33.5,,,17077.0,104.5
Satpayev_city,9312370.0,4286419.0,4286419.0,6093781.0,Qaraghandy,2015,32.4,,,17655.4,111.7
Satpayev_city,17415351.0,5052260.0,4063552.0,5539379.0,Qaraghandy,2016,31.3,,,20732.1,120.3
Satpayev_city,26008536.0,8314598.0,8314598.0,9462377.0,Qaraghandy,2017,31.9,,,23662.9,107.8
Satpayev_city,22724248.0,15623853.0,15623853.0,16629375.0,Qaraghandy,2018,30.4,,96940.819,25791.2,108.6
Satpayev_city,14393420.0,10382246.0,10382246.0,11894291.0,Qaraghandy,2019,31.1,,88336.0,27316.2,103.0
Satpayev_city,21817967.0,10598250.0,10598250.0,13704216.0,Qaraghandy,2020,31.0,,81241.8,27776.6,115.5
Satpayev_city,27873385.0,19213154.0,19213154.0,23666598.0,Qaraghandy,2021,30.7,,129938.4,27927.800000000003,135.1
Satpayev_city,48045657.0,2323675.0,2323675.0,44168892.0,Qaraghandy,2022,30514.0,,163294.4,33991.9,98.325
Satpayev_city,55060494.0,1806548.0,1806548.0,51702065.0,Qaraghandy,2023,29083.0,,,,97.7
Satpayev_city,42794545.0,3848069.0,3848069.0,34172356.0,Qaraghandy,2024,,,,,107.627
Shakhtinsk_city,2806727.0,6394820.0,,,Qaraghandy,2014,28.1,,18081.112999999998,13919.9,104.5
Shakhtinsk_city,1435915.0,9440478.0,11727.0,559893.0,Qaraghandy,2015,29.2,,15749.379,15284.1,111.7
Shakhtinsk_city,163160.0,5616520.0,15398.0,47017.0,Qaraghandy,2016,22.9,,18464.049,17003.1,120.3
Shakhtinsk_city,1158405.0,8315824.0,9787.0,375949.0,Qaraghandy,2017,24.3,,25612.713,15928.5,107.8
Shakhtinsk_city,1322283.0,22894607.0,1123.0,266443.0,Qaraghandy,2018,25.0,,34391.227,18854.4,108.6
Shakhtinsk_city,1863009.0,29264014.0,60.0,538972.0,Qaraghandy,2019,24.1,,36173.723,20560.2,103.0
Shakhtinsk_city,4179209.0,17100362.0,238241.0,1049816.0,Qaraghandy,2020,23.6,,36407.528999999995,22958.1,115.5
Shakhtinsk_city,4112574.0,9456381.0,12961.0,800596.0,Qaraghandy,2021,24.5,,37747.945,24922.1,135.1
Shakhtinsk_city,2327529.0,20717468.0,0.0,539311.0,Qaraghandy,2022,25.4,,40028.417,162898.9,98.325
Shakhtinsk_city,0.0,0.0,0.0,402091.0,Qaraghandy,2023,26.0,,40131.671,31635.4,97.7
Shakhtinsk_city,134769489.0,37035.0,37035.0,728506.0,Qaraghandy,2024,,,40396.419,,107.627
Shet,6888976.0,1891856.0,,,Qaraghandy,2014,21.0,20289.8,27260.624,1365.8,104.5
Shet,6740670.0,1784513.0,471976.0,4598043.0,Qaraghandy,2015,19.1,23068.6,21633.0,1421.7,111.7
Shet,6600859.0,2081065.0,222577.0,891453.0,Qaraghandy,2016,19.9,27062.6,31692.6,1682.5,120.3
Shet,14101733.0,5166384.0,0.0,2040341.0,Qaraghandy,2017,17.1,29880.6,47669.568,1871.9,107.8
Shet,9764793.0,5399743.0,87915.0,3235290.0,Qaraghandy,2018,19.4,33441.24562543545,64957.192,1993.8,108.6
Shet,31590978.0,26268648.0,21298021.0,25111939.0,Qaraghandy,2019,19.8,41217.660988358075,91721.8,2120.4,103.0
Shet,14127110.0,40570473.0,24962876.0,4364712.0,Qaraghandy,2020,19.3,43137.528368929,110796.4,1952.3,115.5
